workorderid,productid,orderqty,scrappedqty,startdate,enddate,duedate,scrapreasonid,modifieddate
6472,820,3,0,2011-11-06 00:00:00,2011-11-17 00:00:00,2011-11-17 00:00:00,,2011-11-17 00:00:00
6473,825,1,0,2011-11-06 00:00:00,2011-11-17 00:00:00,2011-11-17 00:00:00,,2011-11-17 00:00:00
6474,826,1,0,2011-11-06 00:00:00,2011-11-17 00:00:00,2011-11-17 00:00:00,,2011-11-17 00:00:00
6475,828,3,0,2011-11-06 00:00:00,2011-11-17 00:00:00,2011-11-17 00:00:00,,2011-11-17 00:00:00
6476,894,5,0,2011-11-06 00:00:00,2011-11-17 00:00:00,2011-11-17 00:00:00,,2011-11-17 00:00:00
6477,945,5,0,2011-11-06 00:00:00,2011-11-17 00:00:00,2011-11-17 00:00:00,,2011-11-17 00:00:00
6478,950,1,0,2011-11-06 00:00:00,2011-11-17 00:00:00,2011-11-17 00:00:00,,2011-11-17 00:00:00
6479,951,4,0,2011-11-06 00:00:00,2011-11-17 00:00:00,2011-11-17 00:00:00,,2011-11-17 00:00:00
6480,994,1,0,2011-11-06 00:00:00,2011-11-17 00:00:00,2011-11-17 00:00:00,,2011-11-17 00:00:00
6481,996,4,0,2011-11-06 00:00:00,2011-11-17 00:00:00,2011-11-17 00:00:00,,2011-11-17 00:00:00
6482,3,50,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6483,324,10,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6484,327,5,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6485,328,2,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6486,329,8,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6487,398,5,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6488,399,5,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6489,400,2,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6490,401,8,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6491,529,5,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6492,532,20,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6493,533,5,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6494,534,5,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6495,802,1,0,2011-11-06 00:00:00,2011-11-17 00:00:00,2011-11-17 00:00:00,,2011-11-17 00:00:00
6496,804,4,0,2011-11-06 00:00:00,2011-11-17 00:00:00,2011-11-17 00:00:00,,2011-11-17 00:00:00
6497,316,10,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6498,331,10,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6499,350,5,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6500,531,5,0,2011-11-06 00:00:00,2011-11-16 00:00:00,2011-11-17 00:00:00,,2011-11-16 00:00:00
6501,749,1,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6502,750,2,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6503,753,1,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6504,777,2,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6505,516,2,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6506,519,4,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6507,717,1,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6508,718,2,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6509,721,1,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6510,744,2,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6511,807,6,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6512,810,2,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6513,813,4,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6514,817,2,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6515,820,4,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6516,825,2,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6517,828,4,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6518,894,6,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6519,945,6,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6520,951,6,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6521,996,6,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6522,3,60,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6523,324,12,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6524,327,6,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6525,328,4,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6526,329,8,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6527,398,6,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6528,399,6,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6529,401,12,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6530,529,6,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6531,532,24,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6532,533,6,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6533,534,6,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6534,804,6,0,2011-11-07 00:00:00,2011-11-27 00:00:00,2011-11-18 00:00:00,,2011-11-27 00:00:00
6535,316,12,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6536,331,12,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6537,350,6,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6538,531,6,0,2011-11-07 00:00:00,2011-11-17 00:00:00,2011-11-18 00:00:00,,2011-11-17 00:00:00
6539,750,1,0,2011-11-08 00:00:00,2011-11-19 00:00:00,2011-11-19 00:00:00,,2011-11-19 00:00:00
6540,751,1,0,2011-11-08 00:00:00,2011-11-19 00:00:00,2011-11-19 00:00:00,,2011-11-19 00:00:00
6541,753,3,0,2011-11-08 00:00:00,2011-11-19 00:00:00,2011-11-19 00:00:00,,2011-11-19 00:00:00
6542,519,5,0,2011-11-08 00:00:00,2011-11-19 00:00:00,2011-11-19 00:00:00,,2011-11-19 00:00:00
6543,718,1,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6544,719,1,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6545,721,3,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6546,807,5,0,2011-11-08 00:00:00,2011-11-19 00:00:00,2011-11-19 00:00:00,,2011-11-19 00:00:00
6547,813,5,0,2011-11-08 00:00:00,2011-11-19 00:00:00,2011-11-19 00:00:00,,2011-11-19 00:00:00
6548,820,5,0,2011-11-08 00:00:00,2011-11-19 00:00:00,2011-11-19 00:00:00,,2011-11-19 00:00:00
6549,828,5,0,2011-11-08 00:00:00,2011-11-19 00:00:00,2011-11-19 00:00:00,,2011-11-19 00:00:00
6550,894,5,0,2011-11-08 00:00:00,2011-11-19 00:00:00,2011-11-19 00:00:00,,2011-11-19 00:00:00
6551,945,5,0,2011-11-08 00:00:00,2011-11-19 00:00:00,2011-11-19 00:00:00,,2011-11-19 00:00:00
6552,951,5,0,2011-11-08 00:00:00,2011-11-19 00:00:00,2011-11-19 00:00:00,,2011-11-19 00:00:00
6553,996,5,0,2011-11-08 00:00:00,2011-11-19 00:00:00,2011-11-19 00:00:00,,2011-11-19 00:00:00
6554,3,50,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6555,324,10,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6556,327,5,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6557,329,10,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6558,398,5,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6559,399,5,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6560,401,10,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6561,529,5,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6562,532,20,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6563,533,5,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6564,534,5,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6565,804,5,0,2011-11-08 00:00:00,2011-11-19 00:00:00,2011-11-19 00:00:00,,2011-11-19 00:00:00
6566,316,10,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6567,331,10,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6568,350,5,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6569,531,5,0,2011-11-08 00:00:00,2011-11-18 00:00:00,2011-11-19 00:00:00,,2011-11-18 00:00:00
6570,749,1,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6571,751,1,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6572,752,1,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6573,753,2,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6574,773,1,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6575,516,1,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6576,519,5,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6577,717,1,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6578,719,1,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6579,720,1,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6580,721,2,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6581,740,1,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6582,807,6,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6583,810,1,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6584,813,5,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6585,817,1,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6586,820,5,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6587,825,1,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6588,828,5,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6589,894,6,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6590,945,6,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6591,951,6,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6592,996,6,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6593,3,60,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6594,324,12,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6595,327,6,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6596,328,2,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6597,329,10,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6598,398,6,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6599,399,6,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6600,401,12,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6601,529,6,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6602,532,24,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6603,533,6,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6604,534,6,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6605,804,6,0,2011-11-09 00:00:00,2011-12-01 00:00:00,2011-11-20 00:00:00,,2011-12-01 00:00:00
6606,316,12,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6607,331,12,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6608,350,6,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6609,531,6,0,2011-11-09 00:00:00,2011-11-19 00:00:00,2011-11-20 00:00:00,,2011-11-19 00:00:00
6610,749,5,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6611,750,2,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6612,751,1,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6613,752,1,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6614,753,1,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6615,759,1,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6616,760,1,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6617,763,1,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6618,767,1,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6619,775,3,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6620,777,1,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6621,778,1,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6622,516,5,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6623,517,4,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6624,519,10,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6625,717,5,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6626,718,2,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6627,719,1,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6628,720,1,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6629,721,1,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6630,724,1,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6631,726,1,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6632,728,1,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6633,729,1,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6634,744,1,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6635,745,1,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6636,747,3,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6637,806,4,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6638,807,15,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6639,810,5,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6640,811,4,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6641,813,10,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6642,817,5,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6643,818,4,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6644,820,10,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6645,825,5,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6646,826,4,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6647,828,10,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6648,894,19,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6649,945,19,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6650,950,4,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6651,951,15,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6652,994,4,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6653,996,15,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6654,3,190,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6655,324,38,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6656,327,19,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6657,328,10,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6658,329,28,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6659,398,19,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6660,399,19,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6661,400,8,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6662,401,30,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6663,529,19,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6664,532,76,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6665,533,19,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6666,534,19,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6667,802,4,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6668,804,15,0,2011-11-10 00:00:00,2011-11-21 00:00:00,2011-11-21 00:00:00,,2011-11-21 00:00:00
6669,316,38,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6670,331,38,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6671,350,19,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6672,531,19,0,2011-11-10 00:00:00,2011-11-20 00:00:00,2011-11-21 00:00:00,,2011-11-20 00:00:00
6673,750,1,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6674,751,1,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6675,752,2,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6676,772,1,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6677,516,1,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6678,519,4,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6679,718,1,0,2011-11-11 00:00:00,2011-11-21 00:00:00,2011-11-22 00:00:00,,2011-11-21 00:00:00
6680,719,1,0,2011-11-11 00:00:00,2011-11-21 00:00:00,2011-11-22 00:00:00,,2011-11-21 00:00:00
6681,720,2,0,2011-11-11 00:00:00,2011-11-21 00:00:00,2011-11-22 00:00:00,,2011-11-21 00:00:00
6682,739,1,0,2011-11-11 00:00:00,2011-11-21 00:00:00,2011-11-22 00:00:00,,2011-11-21 00:00:00
6683,807,5,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6684,810,1,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6685,813,4,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6686,817,1,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6687,820,4,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6688,825,1,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6689,828,4,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6690,894,5,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6691,945,5,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6692,951,5,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6693,996,5,0,2011-11-11 00:00:00,2011-12-05 00:00:00,2011-11-22 00:00:00,,2011-12-05 00:00:00
6694,3,50,0,2011-11-11 00:00:00,2011-11-21 00:00:00,2011-11-22 00:00:00,,2011-11-21 00:00:00
6695,324,10,0,2011-11-11 00:00:00,2011-11-21 00:00:00,2011-11-22 00:00:00,,2011-11-21 00:00:00
6696,327,5,0,2011-11-11 00:00:00,2011-11-21 00:00:00,2011-11-22 00:00:00,,2011-11-21 00:00:00
